k, N1, "N1 w/o PoRs", T1
7480000.0,131071.0,850000.0,867524652088.3333
7490000.0,131071.0,851136.3636363636,868835362088.3333
7500000.0,131071.0,852272.7272727273,870146072088.3333
7510000.0,131071.0,853409.0909090909,871456782088.3333
7520000.0,131071.0,854545.4545454546,872767492088.3333
7530000.0,131071.0,855681.8181818182,874078202088.3333
7540000.0,131071.0,856818.1818181818,875388912088.3333
7550000.0,131071.0,857954.5454545454,876699622088.3333
7560000.0,131071.0,859090.9090909091,878010332088.3333
7570000.0,131071.0,860227.2727272727,879321042088.3333
7580000.0,131071.0,861363.6363636364,880631752088.3333
7590000.0,131071.0,862500.0,881942462088.3333
7600000.0,131071.0,863636.3636363636,883253172088.3333
7610000.0,131071.0,864772.7272727273,884563882088.3333
7620000.0,131071.0,865909.0909090909,885874592088.3333
7630000.0,131071.0,867045.4545454546,887185302088.3333
7640000.0,131071.0,868181.8181818182,888496012088.3333
7650000.0,131071.0,869318.1818181818,889806722088.3333
7660000.0,131071.0,870454.5454545454,891117432088.3333
7670000.0,131071.0,871590.9090909091,892428142088.3333
7680000.0,131071.0,872727.2727272727,893738852088.3333
7690000.0,131071.0,873863.6363636364,895049562088.3333
7700000.0,131071.0,875000.0,896360272088.3333
7710000.0,131071.0,876136.3636363636,897670982088.3333
7720000.0,131071.0,877272.7272727273,898981692088.3333
7730000.0,131071.0,878409.0909090909,900292402088.3333
7740000.0,131071.0,879545.4545454546,901603112088.3333
7750000.0,131071.0,880681.8181818182,902913822088.3333
7760000.0,131071.0,881818.1818181818,904224532088.3333
7770000.0,131071.0,882954.5454545454,905535242088.3333
7780000.0,131071.0,884090.9090909091,906845952088.3333
7790000.0,131071.0,885227.2727272727,908156662088.3333
7800000.0,131071.0,886363.6363636364,909467372088.3333
7810000.0,131071.0,887500.0,910778082088.3333
7820000.0,131071.0,888636.3636363636,912088792088.3333
7830000.0,131071.0,889772.7272727273,913399502088.3333
7840000.0,131071.0,890909.0909090909,914710212088.3333
7850000.0,131071.0,892045.4545454546,916020922088.3333
7860000.0,131071.0,893181.8181818182,917331632088.3333
7870000.0,131071.0,894318.1818181818,918642342088.3333
7880000.0,131071.0,895454.5454545454,919953052088.3333
7890000.0,131071.0,896590.9090909091,921263762088.3333
7900000.0,131071.0,897727.2727272727,922574472088.3333
7910000.0,131071.0,898863.6363636364,923885182088.3333
7920000.0,131071.0,900000.0,925195892088.3333
7930000.0,131071.0,901136.3636363636,926506602088.3333
7940000.0,131071.0,902272.7272727273,927817312088.3333
7950000.0,131071.0,903409.0909090909,929128022088.3333
7960000.0,131071.0,904545.4545454546,930438732088.3333
7970000.0,131071.0,905681.8181818182,931749442088.3333
7980000.0,131071.0,906818.1818181818,933060152088.3333
7990000.0,131071.0,907954.5454545454,934370862088.3333
8000000.0,131071.0,909090.9090909091,935681572088.3333
8010000.0,131071.0,910227.2727272727,936992282088.3333
8020000.0,131071.0,911363.6363636364,938302992088.3333
8030000.0,131071.0,912500.0,939613702088.3333
8040000.0,131071.0,913636.3636363636,940924412088.3333
8050000.0,131071.0,914772.7272727273,942235122088.3333
8060000.0,131071.0,915909.0909090909,943545832088.3333
8070000.0,131071.0,917045.4545454546,944856542088.3333
8080000.0,131071.0,918181.8181818182,946167252088.3333
8090000.0,131071.0,919318.1818181818,947477962088.3333
8100000.0,131071.0,920454.5454545454,948788672088.3333
8110000.0,131071.0,921590.9090909091,950099382088.3333
8120000.0,131071.0,922727.2727272727,951410092088.3333
8130000.0,131071.0,923863.6363636364,952720802088.3333
8140000.0,131071.0,925000.0,954031512088.3333
8150000.0,131071.0,926136.3636363636,955342222088.3333
8160000.0,131071.0,927272.7272727273,956652932088.3333
8170000.0,131071.0,928409.0909090909,957963642088.3333
8180000.0,131071.0,929545.4545454546,959274352088.3333
8190000.0,131071.0,930681.8181818182,960585062088.3333
8200000.0,131071.0,931818.1818181818,961895772088.3333
8210000.0,131071.0,932954.5454545454,963206482088.3333
8220000.0,131071.0,934090.9090909091,964517192088.3333
8230000.0,131071.0,935227.2727272727,965827902088.3333
8240000.0,131071.0,936363.6363636364,967138612088.3333
8250000.0,131071.0,937500.0,968449322088.3333
8260000.0,131071.0,938636.3636363636,969760032088.3333
8270000.0,131071.0,939772.7272727273,971070742088.3333
8280000.0,131071.0,940909.0909090909,972381452088.3333
8290000.0,131071.0,942045.4545454546,973692162088.3333
8300000.0,131071.0,943181.8181818182,975002872088.3333
8310000.0,131071.0,944318.1818181818,976313582088.3333
8320000.0,131071.0,945454.5454545454,977624292088.3333
8330000.0,131071.0,946590.9090909091,978935002088.3333
8340000.0,131071.0,947727.2727272727,980245712088.3333
8350000.0,131071.0,948863.6363636364,981556422088.3333
8360000.0,131071.0,950000.0,982867132088.3333
8370000.0,131071.0,951136.3636363636,984177842088.3333
8380000.0,131071.0,952272.7272727273,985488552088.3333
8390000.0,131071.0,953409.0909090909,986799262088.3333
8400000.0,131071.0,954545.4545454546,988109972088.3333
8410000.0,131071.0,955681.8181818182,989420682088.3333
8420000.0,131071.0,956818.1818181818,990731392088.3333
8430000.0,131071.0,957954.5454545454,992042102088.3333
8440000.0,131071.0,959090.9090909091,993352812088.3333
8450000.0,131071.0,960227.2727272727,994663522088.3333
8460000.0,131071.0,961363.6363636364,995974232088.3333
8470000.0,131071.0,962500.0,997284942088.3333
8480000.0,131071.0,963636.3636363636,998595652088.3333
8490000.0,131071.0,964772.7272727273,999906362088.3333
8500000.0,131071.0,965909.0909090909,1001217072088.3333
8510000.0,131071.0,967045.4545454546,1002527782088.3333
8520000.0,131071.0,968181.8181818182,1003838492088.3333
8530000.0,131071.0,969318.1818181818,1005149202088.3333
8540000.0,131071.0,970454.5454545454,1006459912088.3333
8550000.0,131071.0,971590.9090909091,1007770622088.3333
8560000.0,131071.0,972727.2727272727,1009081332088.3333
8570000.0,131071.0,973863.6363636364,1010392042088.3333
8580000.0,131071.0,975000.0,1011702752088.3333
8590000.0,131071.0,976136.3636363636,1013013462088.3333
